Grant.Application.ID,Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1
4129,0,2B,10A,,430101.0,40.0,280506.0,40.0,420303.0,20.0,0.0,0.0,0.0,0.0,700201.0,40.0,750901.0,40.0,780107.0,20.0,0.0,0.0,0.0,0.0,6077.0,CHIEF_INVESTIGATOR,1955.0,Australia,English,4188.0,64.0,,more than 15,0.0,0.0,0.0,2.0,1.0,0.0
8043,0,4D,10A,,270105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,80.0,730201.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,801752.0,CHIEF_INVESTIGATOR,1965.0,,,2653.0,25.0,,>=0 to 5,2.0,3.0,1.0,0.0,0.0,0.0
6280,0,4D,10A,,321005.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,25.0,730114.0,25.0,730204.0,25.0,730215.0,25.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
6726,1,,,B ,289999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,25.0,730107.0,25.0,730106.0,25.0,730104.0,25.0,0.0,0.0,66047.0,CHIEF_INVESTIGATOR,1955.0,Australia,,3198.0,31.0,Yes ,more than 15,4.0,1.0,113.0,51.0,27.0,3.0
2079,1,52D,20A,A ,370301.0,60.0,390404.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,750504.0,70.0,730114.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,63812.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,,2553.0,25.0,,more than 15,1.0,0.0,4.0,3.0,5.0,1.0
5235,1,2B,10A,C ,390305.0,40.0,410299.0,30.0,420399.0,30.0,0.0,0.0,0.0,0.0,751003.0,60.0,750599.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,6397.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,English,828.0,7.0,Yes ,>10 to 15,1.0,1.0,7.0,12.0,7.0,0.0
5852,0,4D,10A,,230204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730305.0,50.0,730114.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,84627.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2973.0,25.0,Yes ,>=0 to 5,0.0,7.0,11.0,13.0,4.0,6.0
682,0,60D,30D,,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982.0,CHIEF_INVESTIGATOR,1950.0,Eastern Europe,,2668.0,25.0,Yes ,>=0 to 5,0.0,1.0,4.0,0.0,1.0,1.0
8240,1,4D,10A,E ,321022.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671402.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,882767.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2773.0,25.0,Yes ,>=0 to 5,3.0,1.0,4.0,12.0,6.0,2.0
3540,1,59C,10A,A ,270205.0,25.0,321004.0,25.0,321005.0,25.0,321026.0,25.0,0.0,0.0,730116.0,50.0,730115.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,64867.0,PRINCIPAL_SUPERVISOR,1945.0,Australia,,3268.0,31.0,Yes ,>10 to 15,3.0,0.0,4.0,26.0,8.0,5.0
7071,0,232D,10B,E ,300401.0,20.0,300402.0,40.0,300404.0,40.0,0.0,0.0,0.0,0.0,630104.0,65.0,630501.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,97252.0,CHIEF_INVESTIGATOR,1975.0,Australia,,1258.0,34.0,Yes ,>=0 to 5,0.0,1.0,0.0,1.0,1.0,1.0
8421,0,277A,30D,,270303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,926807.0,CHIEF_INVESTIGATOR,1980.0,Great Britain,,2628.0,25.0,Yes ,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0
6620,0,7C,10A,,,,,,,,,,,,,,,,,,,,,,497302.0,CHIEF_INVESTIGATOR,1965.0,Australia,,1428.0,34.0,Yes ,>=0 to 5,2.0,2.0,0.0,0.0,0.0,1.0
2915,1,,,D ,290699.0,60.0,250103.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,670401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82892.0,CHIEF_INVESTIGATOR,1970.0,Western Europe,,2053.0,19.0,Yes ,>=0 to 5,2.0,0.0,92.0,7.0,5.0,2.0
7210,1,18B,20A,G ,321216.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297202.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2523.0,25.0,Yes ,>=0 to 5,0.0,0.0,1.0,3.0,1.0,2.0
709,0,,,C ,320702.0,50.0,321204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730211.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69032.0,DELEGATED_RESEARCHER,1965.0,Australia,English,2538.0,25.0,Yes ,>=0 to 5,1.0,2.0,4.0,2.0,3.0,1.0
5341,0,2B,10A,,250501.0,40.0,250502.0,30.0,291804.0,30.0,0.0,0.0,0.0,0.0,670704.0,40.0,671704.0,30.0,670709.0,30.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
6630,1,,,B ,280213.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700199.0,80.0,610104.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,71982.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2163.0,19.0,Yes ,>5 to 10,0.0,2.0,0.0,0.0,0.0,0.0
6311,0,4D,10A,,320401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,80.0,730118.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,49922.0,CHIEF_INVESTIGATOR,1980.0,Great Britain,,2603.0,25.0,,,0.0,1.0,0.0,0.0,0.0,0.0
3156,0,4D,10A,,320305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,25.0,730110.0,25.0,730104.0,25.0,730116.0,25.0,0.0,0.0,78922.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2578.0,25.0,,>=0 to 5,0.0,0.0,0.0,11.0,6.0,0.0
3518,0,2B,10A,,360201.0,40.0,400399.0,40.0,400303.0,20.0,0.0,0.0,0.0,0.0,751006.0,60.0,750805.0,20.0,750802.0,20.0,0.0,0.0,0.0,0.0,21017.0,CHIEF_INVESTIGATOR,1950.0,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0
8449,0,2B,10A,,291004.0,80.0,340202.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,760199.0,50.0,760102.0,40.0,720299.0,10.0,0.0,0.0,0.0,0.0,23452.0,CHIEF_INVESTIGATOR,1970.0,The Americas,English,2253.0,19.0,Yes ,>5 to 10,3.0,2.0,0.0,4.0,6.0,1.0
8249,0,4D,10A,,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,60.0,730201.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,633387.0,CHIEF_INVESTIGATOR,1960.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6089,0,4D,10A,,321012.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730115.0,60.0,730105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,893852.0,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,,2813.0,25.0,Yes ,,1.0,3.0,0.0,2.0,1.0,2.0
804,0,141A,30B,,,,,,,,,,,,,,,,,,,,,,74692.0,CHIEF_INVESTIGATOR,1955.0,Great Britain,,2563.0,25.0,Yes ,>10 to 15,0.0,0.0,1.0,1.0,3.0,3.0
457,0,60D,30D,,321006.0,60.0,270199.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,60.0,730113.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,73942.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2728.0,25.0,Yes ,>5 to 10,1.0,1.0,5.0,14.0,3.0,5.0
8374,0,4D,10A,,320503.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,30.0,730204.0,40.0,670403.0,30.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
969,0,13A,10A,A ,270501.0,80.0,270203.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,770101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588877.0,CHIEF_INVESTIGATOR,1970.0,,,,,,,0.0,0.0,1.0,3.0,0.0,1.0
575,0,24D,30B,,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43612.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2668.0,25.0,Yes ,>=0 to 5,0.0,1.0,2.0,0.0,1.0,1.0
799,0,62B,10B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,1,75C,10B,A ,270306.0,80.0,320899.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,730214.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63757.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,,2553.0,25.0,Yes ,more than 15,0.0,1.0,6.0,5.0,1.0,3.0
1629,1,5A,30B,A ,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147722.0,CHIEF_INVESTIGATOR,1970.0,Great Britain,,2923.0,25.0,,Less than 0,1.0,0.0,0.0,1.0,5.0,1.0
7639,0,2B,10A,,379999.0,60.0,440104.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,750403.0,60.0,750404.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15532.0,CHIEF_INVESTIGATOR,1960.0,,,,,,,0.0,0.0,2.0,8.0,11.0,2.0
3666,1,,,G ,320899.0,30.0,270899.0,60.0,300499.0,10.0,0.0,0.0,0.0,0.0,670105.0,30.0,730112.0,50.0,670403.0,20.0,0.0,0.0,0.0,0.0,63757.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,,2553.0,25.0,Yes ,>10 to 15,0.0,1.0,6.0,4.0,0.0,3.0
7876,0,62B,10A,D ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641022.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2763.0,25.0,Yes ,>=0 to 5,0.0,8.0,0.0,5.0,1.0,0.0
1973,0,149A,30B,,380107.0,60.0,321208.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11342.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2558.0,25.0,Yes ,>=0 to 5,0.0,3.0,1.0,1.0,2.0,2.0
5456,1,2B,10A,H ,291804.0,40.0,250103.0,30.0,291503.0,30.0,0.0,0.0,0.0,0.0,780102.0,40.0,780103.0,40.0,780105.0,20.0,0.0,0.0,0.0,0.0,491012.0,CHIEF_INVESTIGATOR,1980.0,,,,,,,0.0,0.0,7.0,1.0,0.0,0.0
4426,1,,,A ,310203.0,75.0,360201.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,680499.0,75.0,720205.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,72722.0,CHIEF_INVESTIGATOR,1955.0,Australia,English,2103.0,19.0,Yes ,more than 15,0.0,0.0,2.0,2.0,3.0,4.0
5791,0,2B,10A,,330104.0,60.0,330106.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,740201.0,40.0,749906.0,40.0,740401.0,20.0,0.0,0.0,0.0,0.0,77297.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2298.0,46.0,Yes ,>10 to 15,1.0,1.0,1.0,1.0,1.0,0.0
3661,1,21A,50A,A ,240302.0,60.0,240101.0,30.0,240201.0,10.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98432.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3198.0,31.0,Yes ,>=0 to 5,1.0,1.0,7.0,9.0,1.0,1.0
8619,1,4D,10A,D ,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,75.0,730306.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,791507.0,CHIEF_INVESTIGATOR,1980.0,Australia,,2768.0,25.0,Yes ,>=0 to 5,1.0,1.0,0.0,1.0,0.0,0.0
5033,0,49A,30B,A ,309999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26962.0,PRINCIPAL_SUPERVISOR,1970.0,Great Britain,,1038.0,1.0,,Less than 0,0.0,0.0,0.0,2.0,1.0,0.0
6926,0,47C,10B,A ,250102.0,60.0,250103.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,780103.0,90.0,710701.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
5866,0,4D,10A,,321204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,25.0,730203.0,25.0,670403.0,25.0,730211.0,25.0,0.0,0.0,728002.0,CHIEF_INVESTIGATOR,1975.0,,,2653.0,25.0,,>=0 to 5,1.0,1.0,1.0,2.0,0.0,2.0
1130,0,21A,50A,A ,,,,,,,,,,,,,,,,,,,,,636757.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2578.0,25.0,Yes ,Less than 0,0.0,1.0,0.0,0.0,0.0,0.0
8509,0,281A,20C,,,,,,,,,,,,,,,,,,,,,,16012.0,CHIEF_INVESTIGATOR,1960.0,North America,,2103.0,19.0,Yes ,more than 15,1.0,1.0,3.0,0.0,3.0,0.0
3741,0,4D,10A,,270801.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,60.0,730107.0,25.0,730104.0,5.0,730118.0,10.0,0.0,0.0,68117.0,CHIEF_INVESTIGATOR,1960.0,,,,,,,0.0,0.0,2.0,6.0,3.0,2.0
970,0,65A,30B,,321202.0,30.0,321206.0,60.0,321015.0,10.0,0.0,0.0,0.0,0.0,730201.0,30.0,730213.0,50.0,730305.0,20.0,0.0,0.0,0.0,0.0,33167.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2523.0,25.0,,Less than 0,0.0,2.0,8.0,3.0,1.0,2.0
7525,0,2B,10A,,370601.0,50.0,430101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750901.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395587.0,CHIEF_INVESTIGATOR,1960.0,Australia,,603.0,7.0,,>=0 to 5,0.0,2.0,0.0,0.0,0.0,1.0
3118,0,6B,30B,A ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131432.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,Yes ,>=0 to 5,0.0,0.0,4.0,5.0,8.0,0.0
1891,0,66B,30B,,330206.0,50.0,330305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,740301.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659387.0,CHIEF_INVESTIGATOR,1950.0,North America,,2548.0,25.0,Yes ,>=0 to 5,0.0,1.0,0.0,0.0,1.0,0.0
5938,1,4D,10A,E ,320299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,60.0,730110.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,93007.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2628.0,25.0,,Less than 0,5.0,2.0,6.0,7.0,0.0,0.0
1098,1,21A,50A,A ,350303.0,60.0,350208.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,720403.0,80.0,650103.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,378492.0,CHIEF_INVESTIGATOR,1950.0,Australia,,1663.0,13.0,Yes ,>=0 to 5,1.0,0.0,0.0,1.0,0.0,1.0
2722,0,2B,10A,,370107.0,40.0,370199.0,40.0,379999.0,20.0,0.0,0.0,0.0,0.0,749906.0,70.0,750302.0,20.0,750301.0,10.0,0.0,0.0,0.0,0.0,89637.0,CHIEF_INVESTIGATOR,1955.0,Australia,,1678.0,13.0,,>=0 to 5,0.0,2.0,0.0,5.0,7.0,2.0
761,0,90B,30G,,320207.0,50.0,270101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12957.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,2603.0,25.0,Yes ,>5 to 10,1.0,6.0,10.0,6.0,8.0,1.0
42,0,4D,10A,,320702.0,40.0,320703.0,40.0,270105.0,20.0,0.0,0.0,0.0,0.0,730000.0,40.0,730104.0,40.0,730213.0,20.0,0.0,0.0,0.0,0.0,71867.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2578.0,25.0,Yes ,>10 to 15,3.0,1.0,7.0,19.0,26.0,13.0
396,1,91C,30B,A ,321016.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74162.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2813.0,25.0,Yes ,>5 to 10,1.0,0.0,10.0,19.0,7.0,6.0
992,0,137A,20C,,,,,,,,,,,,,,,,,,,,,,143992.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2163.0,19.0,Yes ,>=0 to 5,2.0,1.0,0.0,0.0,2.0,0.0
6546,1,21A,50A,A ,350212.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720302.0,50.0,720403.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,78327.0,CHIEF_INVESTIGATOR,1955.0,Australia,,4388.0,40.0,,>5 to 10,1.0,1.0,2.0,1.0,0.0,0.0
8645,0,196D,30B,,320307.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641012.0,CHIEF_INVESTIGATOR,1975.0,,,2853.0,25.0,,>=0 to 5,0.0,9.0,2.0,5.0,6.0,1.0
5382,0,2B,10A,,300507.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670501.0,50.0,670502.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20497.0,CHIEF_INVESTIGATOR,1965.0,Middle East and Africa,Other,1258.0,34.0,Yes ,>5 to 10,2.0,1.0,0.0,14.0,1.0,1.0
978,0,178B,30E,,,,,,,,,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
8414,1,21A,50A,A ,291706.0,50.0,291702.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,700302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144472.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,2153.0,19.0,Yes ,>=0 to 5,1.0,1.0,4.0,14.0,3.0,0.0
282,0,4D,20C,,321010.0,10.0,321206.0,30.0,321207.0,60.0,0.0,0.0,0.0,0.0,730206.0,50.0,730213.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,64347.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2893.0,25.0,,more than 15,0.0,1.0,4.0,13.0,19.0,14.0
4455,1,73A,30B,A ,270702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66007.0,CHIEF_INVESTIGATOR,1955.0,Australia,,3268.0,31.0,Yes ,more than 15,1.0,0.0,2.0,25.0,13.0,2.0
7906,1,24D,30B,A ,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72037.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2713.0,25.0,Yes ,>5 to 10,8.0,12.0,9.0,6.0,7.0,0.0
539,0,,,,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16137.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2653.0,25.0,,>5 to 10,1.0,5.0,4.0,3.0,1.0,0.0
7665,0,2B,10A,,380107.0,50.0,380105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,40.0,730217.0,30.0,780108.0,30.0,0.0,0.0,0.0,0.0,81702.0,CHIEF_INVESTIGATOR,1955.0,New Zealand,,2558.0,25.0,Yes ,more than 15,1.0,2.0,2.0,1.0,4.0,2.0
7698,0,2B,10A,,280108.0,60.0,291004.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,700103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112562.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2163.0,19.0,Yes ,>=0 to 5,1.0,2.0,2.0,0.0,1.0,1.0
3222,0,21A,50A,A ,310202.0,35.0,280111.0,35.0,310101.0,30.0,0.0,0.0,0.0,0.0,680403.0,50.0,720403.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,500332.0,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,,3508.0,4.0,Yes ,>=0 to 5,0.0,5.0,0.0,0.0,2.0,0.0
8260,0,40D,10B,,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,80.0,730201.0,10.0,730202.0,10.0,0.0,0.0,0.0,0.0,78782.0,PRINCIPAL_SUPERVISOR,1955.0,Australia,,2678.0,25.0,Yes ,>10 to 15,6.0,9.0,2.0,5.0,16.0,4.0
8588,1,4D,10A,D ,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,80.0,670403.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,110517.0,CHIEF_INVESTIGATOR,1980.0,Australia,,2728.0,25.0,Yes ,>=0 to 5,3.0,3.0,0.0,0.0,0.0,0.0
5660,0,2B,10A,,250302.0,70.0,249901.0,20.0,270104.0,10.0,0.0,0.0,0.0,0.0,780103.0,70.0,670403.0,20.0,670503.0,10.0,0.0,0.0,0.0,0.0,7597.0,CHIEF_INVESTIGATOR,1955.0,Eastern Europe,English,3048.0,31.0,Yes ,>10 to 15,2.0,3.0,11.0,11.0,18.0,12.0
1389,1,4D,10A,D ,321015.0,40.0,230204.0,30.0,321202.0,30.0,0.0,0.0,0.0,0.0,730108.0,40.0,730107.0,30.0,730213.0,30.0,0.0,0.0,0.0,0.0,76352.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2523.0,25.0,Yes ,>10 to 15,1.0,0.0,5.0,8.0,1.0,1.0
6471,0,40D,20C,H ,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74832.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2768.0,25.0,,>=0 to 5,0.0,3.0,0.0,1.0,3.0,2.0
5318,0,2B,10A,,310299.0,60.0,291101.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,660402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71432.0,CHIEF_INVESTIGATOR,1955.0,Asia Pacific,,2103.0,19.0,Yes ,>10 to 15,0.0,2.0,0.0,12.0,10.0,4.0
4920,0,205A,30B,A ,270199.0,50.0,320602.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,40.0,730106.0,40.0,730203.0,20.0,0.0,0.0,0.0,0.0,74162.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2813.0,25.0,Yes ,>5 to 10,2.0,7.0,14.0,27.0,9.0,7.0
3291,0,21A,50A,A ,400303.0,80.0,250503.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,750802.0,80.0,680303.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,70897.0,CHIEF_INVESTIGATOR,1970.0,South Africa,,653.0,7.0,Yes ,>10 to 15,0.0,1.0,0.0,0.0,0.0,0.0
625,0,34B,30C,,380102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81727.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2558.0,25.0,,>=0 to 5,0.0,2.0,0.0,2.0,1.0,0.0
4050,1,,,,999999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77467.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2853.0,25.0,,>10 to 15,0.0,1.0,4.0,5.0,3.0,2.0
5568,0,2B,10A,,380205.0,90.0,380201.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,751002.0,70.0,751005.0,20.0,750307.0,10.0,0.0,0.0,0.0,0.0,44782.0,CHIEF_INVESTIGATOR,1955.0,Western Europe,,593.0,7.0,,>=0 to 5,0.0,1.0,0.0,1.0,1.0,2.0
5677,0,6B,30B,A ,320603.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67647.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2678.0,25.0,Yes ,>5 to 10,4.0,10.0,14.0,15.0,10.0,5.0
6608,1,21A,50A,A ,410302.0,40.0,370107.0,30.0,420306.0,30.0,0.0,0.0,0.0,0.0,750701.0,40.0,750299.0,30.0,750399.0,30.0,0.0,0.0,0.0,0.0,63462.0,CHIEF_INVESTIGATOR,1960.0,Australia,,528.0,7.0,Yes ,>=0 to 5,1.0,1.0,2.0,7.0,5.0,1.0
5162,1,21A,50A,A ,320202.0,60.0,320207.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,35.0,730104.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,869497.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,2628.0,25.0,Yes ,>=0 to 5,1.0,0.0,3.0,1.0,0.0,0.0
